SorghumGene,Ortholog
Sobic.002G210300,GRMZM2G057779
Sobic.002G210401,GRMZM2G057779
Sobic.002G210200,GRMZM2G057852
Sobic.001G340500,GRMZM2G057865
Sobic.001G491100,GRMZM2G057950
Sobic.001G403300,GRMZM2G057959
Sobic.003G345100,GRMZM2G058024
Sobic.002G250400,GRMZM2G058095
Sobic.006G222400,GRMZM2G058098
Sobic.002G277300,GRMZM2G058105
Sobic.003G275700,GRMZM2G058155
Sobic.003G112800,GRMZM2G058276
Sobic.009G107600,GRMZM2G058358
Sobic.009G108300,GRMZM2G058358
Sobic.001G371800,GRMZM2G058470
Sobic.003G011000,GRMZM2G058491
Sobic.001G371900,GRMZM2G058522
Sobic.006G126100,GRMZM2G058525
Sobic.006G247700,GRMZM2G058588
Sobic.009G203400,GRMZM2G058690
Sobic.009G203500,GRMZM2G058745
Sobic.004G079100,GRMZM2G058866
Sobic.010G220100,GRMZM2G058900
Sobic.009G234700,GRMZM2G058913
Sobic.001G194300,GRMZM2G059013
Sobic.007G118600,GRMZM2G059018
Sobic.004G294900,GRMZM2G059021
Sobic.003G432100,GRMZM2G059073
Sobic.002G202300,GRMZM2G059106
Sobic.003G432000,GRMZM2G059117
Sobic.007G004500,GRMZM2G059179
Sobic.003G431700,GRMZM2G059191
Sobic.002G225900,GRMZM2G059219
Sobic.007G004200,GRMZM2G059266
Sobic.010G101500,GRMZM2G059282
Sobic.007G051200,GRMZM2G059445
Sobic.003G254100,GRMZM2G059497
Sobic.007G051000,GRMZM2G059556
Sobic.010G104400,GRMZM2G059634
Sobic.010G064700,GRMZM2G059708
Sobic.001G301300,GRMZM2G059785
Sobic.003G220200,GRMZM2G059893
Sobic.001G512300,GRMZM2G059937
Sobic.002G395600,GRMZM2G060109
Sobic.002G396000,GRMZM2G060160
Sobic.003G119500,GRMZM2G060190
Sobic.009G065600,GRMZM2G060210
Sobic.009G191000,GRMZM2G060213
Sobic.009G192000,GRMZM2G060284
Sobic.007G135700,GRMZM2G060319
Sobic.009G192300,GRMZM2G060327
Sobic.004G303200,GRMZM2G060357
Sobic.002G210700,GRMZM2G060400
Sobic.002G211700,GRMZM2G060429
Sobic.009G229800,GRMZM2G060467
Sobic.004G243800,GRMZM2G060495
Sobic.001G526200,GRMZM2G060507
Sobic.004G309800,GRMZM2G060554
Sobic.004G020000,GRMZM2G060567
Sobic.004G310300,GRMZM2G060630
Sobic.004G019600,GRMZM2G060669
Sobic.006G075500,GRMZM2G060720
Sobic.003G424950,GRMZM2G060723
Sobic.009G131300,GRMZM2G060824
Sobic.001G388400,GRMZM2G060842
Sobic.010G257600,GRMZM2G060868
Sobic.003G266500,GRMZM2G060886
Sobic.003G266600,GRMZM2G060886
Sobic.001G389000,GRMZM2G060918
Sobic.001G166300,GRMZM2G060940
Sobic.001G166401,GRMZM2G060940
Sobic.001G166500,GRMZM2G060940
Sobic.004G265600,GRMZM2G060947
Sobic.003G422900,GRMZM2G060977
Sobic.009G124800,GRMZM2G060999
Sobic.004G018900,GRMZM2G061023
Sobic.004G019000,GRMZM2G061023
Sobic.004G019100,GRMZM2G061023
Sobic.004G019300,GRMZM2G061023
Sobic.004G019400,GRMZM2G061023
Sobic.004G019550,GRMZM2G061023
Sobic.003G151900,GRMZM2G061088
Sobic.003G152100,GRMZM2G061088
Sobic.003G152000,GRMZM2G061088
Sobic.003G152200,GRMZM2G061088
Sobic.002G204600,GRMZM2G061184
Sobic.003G054100,GRMZM2G061187
Sobic.001G475500,GRMZM2G061280
Sobic.006G179200,GRMZM2G061287
Sobic.001G166200,GRMZM2G061292
Sobic.004G260500,GRMZM2G061303
Sobic.001G475400,GRMZM2G061314
Sobic.003G394400,GRMZM2G061396
Sobic.006G178800,GRMZM2G061398
Sobic.003G421500,GRMZM2G061403
Sobic.003G422000,GRMZM2G061403
Sobic.003G422100,GRMZM2G061403
Sobic.003G422200,GRMZM2G061403
Sobic.003G394100,GRMZM2G061419
Sobic.001G474500,GRMZM2G061428
Sobic.009G076500,GRMZM2G061450
Sobic.009G076550,GRMZM2G061450
Sobic.010G218300,GRMZM2G061465
Sobic.006G147500,GRMZM2G061499
Sobic.003G282100,GRMZM2G061521
Sobic.003G282200,GRMZM2G061521
Sobic.006G138500,GRMZM2G061537
Sobic.003G282000,GRMZM2G061602
Sobic.008G142700,GRMZM2G061629
Sobic.008G142900,GRMZM2G061655
Sobic.008G143000,GRMZM2G061655
Sobic.003G158000,GRMZM2G061684
Sobic.002G257900,GRMZM2G061734
Sobic.003G049800,GRMZM2G061735
Sobic.010G224000,GRMZM2G061821
Sobic.002G218500,GRMZM2G061885
Sobic.003G360100,GRMZM2G061963
Sobic.003G050400,GRMZM2G061969
Sobic.004G219500,GRMZM2G062009
Sobic.006G128500,GRMZM2G062052
Sobic.004G339500,GRMZM2G062084
Sobic.002G353900,GRMZM2G062156
Sobic.002G354100,GRMZM2G062156
Sobic.002G354200,GRMZM2G062156
Sobic.002G354000,GRMZM2G062156
Sobic.002G353800,GRMZM2G062244
Sobic.002G304100,GRMZM2G062268
Sobic.001G183000,GRMZM2G062470
Sobic.007G019800,GRMZM2G062476
Sobic.009G182200,GRMZM2G062555
Sobic.003G008600,GRMZM2G062826
Sobic.006G264700,GRMZM2G062844
Sobic.003G008500,GRMZM2G062953
Sobic.001G501300,GRMZM2G063060
Sobic.009G246300,GRMZM2G063144
Sobic.001G421500,GRMZM2G063151
Sobic.004G270800,GRMZM2G063192
Sobic.004G247400,GRMZM2G063220
Sobic.003G136500,GRMZM2G063223
Sobic.002G332400,GRMZM2G063263
Sobic.004G247600,GRMZM2G063276
Sobic.002G332300,GRMZM2G063309
Sobic.001G501100,GRMZM2G063342
Sobic.001G451400,GRMZM2G063369
Sobic.001G501000,GRMZM2G063387
Sobic.001G500900,GRMZM2G063435
Sobic.009G059500,GRMZM2G063511
Sobic.002G276400,GRMZM2G063533
Sobic.003G204300,GRMZM2G063583
Sobic.001G477700,GRMZM2G063603
Sobic.002G081100,GRMZM2G063643
Sobic.002G220700,GRMZM2G063647
Sobic.009G067000,GRMZM2G063676
Sobic.009G066900,GRMZM2G063676
Sobic.003G235000,GRMZM2G063684
Sobic.002G227200,GRMZM2G063723
Sobic.003G234900,GRMZM2G063729
Sobic.003G294500,GRMZM2G063737
Sobic.002G227300,GRMZM2G063747
Sobic.004G202500,GRMZM2G063792
Sobic.001G418700,GRMZM2G063875
Sobic.004G220500,GRMZM2G063917
Sobic.004G220600,GRMZM2G063917
Sobic.004G220700,GRMZM2G063917
Sobic.001G526600,GRMZM2G063931
Sobic.001G526300,GRMZM2G064005
Sobic.004G078000,GRMZM2G064023
Sobic.001G102200,GRMZM2G064042
Sobic.010G250100,GRMZM2G064050
Sobic.004G177600,GRMZM2G064145
Sobic.002G113800,GRMZM2G064163
Sobic.006G166300,GRMZM2G064195
Sobic.006G112100,GRMZM2G064278
Sobic.003G246700,GRMZM2G064336
Sobic.009G166200,GRMZM2G064426
Sobic.003G149200,GRMZM2G064521
Sobic.003G149100,GRMZM2G064521
Sobic.004G320800,GRMZM2G064537
Sobic.001G533400,GRMZM2G064563
Sobic.001G533300,GRMZM2G064600
Sobic.004G278300,GRMZM2G064626
Sobic.002G384700,GRMZM2G064640
Sobic.002G385100,GRMZM2G064640
Sobic.002G313800,GRMZM2G064655
Sobic.004G260600,GRMZM2G064701
Sobic.004G260800,GRMZM2G064701
Sobic.001G390500,GRMZM2G064725
Sobic.002G314000,GRMZM2G064759
Sobic.001G259300,GRMZM2G064775
Sobic.007G012900,GRMZM2G064807
Sobic.006G239300,GRMZM2G064831
Sobic.002G128200,GRMZM2G064873
Sobic.002G125900,GRMZM2G064898
Sobic.006G239100,GRMZM2G064903
Sobic.002G385300,GRMZM2G064938
Sobic.003G407900,GRMZM2G064954
Sobic.007G012700,GRMZM2G064969
Sobic.005G025500,GRMZM2G064984
Sobic.004G261500,GRMZM2G065030
Sobic.004G261600,GRMZM2G065044
Sobic.005G139700,GRMZM2G065144
Sobic.006G163000,GRMZM2G065176
Sobic.007G198300,GRMZM2G065225
Sobic.007G198100,GRMZM2G065244
Sobic.004G036900,GRMZM2G065451
Sobic.004G037100,GRMZM2G065494
Sobic.004G037200,GRMZM2G065494
Sobic.003G265200,GRMZM2G065538
Sobic.009G171000,GRMZM2G065566
Sobic.009G171200,GRMZM2G065593
Sobic.009G032500,GRMZM2G065622
Sobic.001G099800,GRMZM2G065669
Sobic.001G099900,GRMZM2G065822
Sobic.003G211200,GRMZM2G065829
Sobic.010G266900,GRMZM2G065888
Sobic.003G396000,GRMZM2G065893
Sobic.010G266300,GRMZM2G065950
Sobic.003G395600,GRMZM2G065971
Sobic.003G393900,GRMZM2G066024
Sobic.009G184300,GRMZM2G066158
Sobic.006G116300,GRMZM2G066163
Sobic.001G146000,GRMZM2G066191
Sobic.005G047500,GRMZM2G066213
Sobic.004G145701,GRMZM2G066222
Sobic.004G145801,GRMZM2G066222
Sobic.001G252401,GRMZM2G066291
Sobic.002G372200,GRMZM2G066343
Sobic.002G371400,GRMZM2G066388
Sobic.005G164700,GRMZM2G066394
Sobic.001G145900,GRMZM2G066449
Sobic.003G150600,GRMZM2G066500
Sobic.003G150700,GRMZM2G066500
Sobic.002G229700,GRMZM2G066516
Sobic.004G272400,GRMZM2G066615
Sobic.008G135200,GRMZM2G066650
Sobic.002G218600,GRMZM2G066672
Sobic.001G396400,GRMZM2G066734
Sobic.003G345400,GRMZM2G066755
Sobic.006G121100,GRMZM2G066815
Sobic.001G168400,GRMZM2G066867
Sobic.006G252100,GRMZM2G066981
Sobic.008G051400,GRMZM2G067171
Sobic.008G051700,GRMZM2G067171
Sobic.006G251800,GRMZM2G067176
Sobic.008G082700,GRMZM2G067223
Sobic.001G449700,GRMZM2G067225
Sobic.007G131900,GRMZM2G067277
Sobic.001G284900,GRMZM2G067298
Sobic.006G251500,GRMZM2G067299
Sobic.001G436200,GRMZM2G067303
Sobic.001G449500,GRMZM2G067426
Sobic.008G135000,GRMZM2G067456
Sobic.008G134900,GRMZM2G067476
Sobic.002G156100,GRMZM2G067514
Sobic.003G003000,GRMZM2G067522
Sobic.001G381200,GRMZM2G067546
Sobic.007G218000,GRMZM2G067587
Sobic.003G051100,GRMZM2G067675
Sobic.001G295900,GRMZM2G067734
Sobic.001G219800,GRMZM2G067764
Sobic.009G005900,GRMZM2G067985
Sobic.009G006100,GRMZM2G067985
Sobic.005G153800,GRMZM2G068011
Sobic.009G167800,GRMZM2G068192
Sobic.005G091500,GRMZM2G068220
Sobic.003G380200,GRMZM2G068271
Sobic.003G380000,GRMZM2G068361
Sobic.003G395300,GRMZM2G068392
Sobic.007G137600,GRMZM2G068455
Sobic.001G392300,GRMZM2G068479
Sobic.004G117800,GRMZM2G068489
Sobic.003G253800,GRMZM2G068586
Sobic.010G030100,GRMZM2G068672
Sobic.010G030200,GRMZM2G068672
Sobic.003G335200,GRMZM2G068682
Sobic.002G386400,GRMZM2G068715
Sobic.003G334700,GRMZM2G068755
Sobic.009G200200,GRMZM2G068943
Sobic.001G120000,GRMZM2G068963
Sobic.003G334600,GRMZM2G068973
Sobic.002G083800,GRMZM2G069005
Sobic.007G018100,GRMZM2G069047
Sobic.007G018200,GRMZM2G069102
Sobic.003G334100,GRMZM2G069106
Sobic.003G096000,GRMZM2G069195
Sobic.010G018300,GRMZM2G069335
Sobic.004G266800,GRMZM2G069365
Sobic.006G091500,GRMZM2G069370
Sobic.008G044000,GRMZM2G069408
Sobic.004G266900,GRMZM2G069422
Sobic.004G186900,GRMZM2G069678
Sobic.008G156300,GRMZM2G069758
Sobic.001G297000,GRMZM2G069807
Sobic.003G023000,GRMZM2G069816
Sobic.006G100700,GRMZM2G069830
Sobic.008G149800,GRMZM2G069886
Sobic.001G016900,GRMZM2G069916
Sobic.006G095600,GRMZM2G070092
Sobic.006G134400,GRMZM2G070111
Sobic.004G325600,GRMZM2G070239
Sobic.006G134200,GRMZM2G070255
Sobic.006G134100,GRMZM2G070279
Sobic.004G228200,GRMZM2G070343
Sobic.005G208950,GRMZM2G070371
Sobic.005G209100,GRMZM2G070371
Sobic.005G209200,GRMZM2G070371
Sobic.005G209300,GRMZM2G070371
Sobic.005G209000,GRMZM2G070371
Sobic.010G154700,GRMZM2G070378
Sobic.010G041700,GRMZM2G070446
Sobic.006G134001,GRMZM2G070448
Sobic.003G036400,GRMZM2G070487
Sobic.002G011700,GRMZM2G070503
Sobic.002G012200,GRMZM2G070503
Sobic.002G011500,GRMZM2G070503
Sobic.002G011800,GRMZM2G070503
Sobic.002G011900,GRMZM2G070503
Sobic.002G013400,GRMZM2G070503
Sobic.001G183100,GRMZM2G070523
Sobic.002G014400,GRMZM2G070542
Sobic.007G192100,GRMZM2G070693
Sobic.001G115500,GRMZM2G070765
Sobic.004G273000,GRMZM2G070865
Sobic.009G013400,GRMZM2G070978
Sobic.009G012400,GRMZM2G071052
Sobic.009G012500,GRMZM2G071052
Sobic.009G012600,GRMZM2G071052
Sobic.001G042200,GRMZM2G071071
Sobic.007G212900,GRMZM2G071101
Sobic.007G216600,GRMZM2G071196
Sobic.009G203100,GRMZM2G071223
Sobic.006G138000,GRMZM2G071264
Sobic.009G203200,GRMZM2G071339
Sobic.004G227500,GRMZM2G071448
Sobic.007G192200,GRMZM2G071575
Sobic.001G237700,GRMZM2G071589
Sobic.001G086400,GRMZM2G071620
Sobic.004G205100,GRMZM2G071630
Sobic.001G086300,GRMZM2G071745
Sobic.007G176900,GRMZM2G071883
Sobic.001G086000,GRMZM2G071970
Sobic.001G086200,GRMZM2G071970
Sobic.009G098900,GRMZM2G072089
Sobic.006G146800,GRMZM2G072107
Sobic.006G191700,GRMZM2G072121
Sobic.009G084500,GRMZM2G072238
Sobic.006G146500,GRMZM2G072261
Sobic.001G085400,GRMZM2G072315
Sobic.006G084000,GRMZM2G072337
Sobic.006G083800,GRMZM2G072513
Sobic.001G358800,GRMZM2G072573
Sobic.004G295500,GRMZM2G072926
Sobic.004G295700,GRMZM2G072926
Sobic.001G212000,GRMZM2G073034
Sobic.001G212100,GRMZM2G073034
Sobic.009G199300,GRMZM2G073044
Sobic.004G069850,GRMZM2G073059
Sobic.004G070000,GRMZM2G073059
Sobic.001G211900,GRMZM2G073109
Sobic.001G210300,GRMZM2G073114
Sobic.001G210500,GRMZM2G073114
Sobic.010G076400,GRMZM2G073150
Sobic.002G341300,GRMZM2G073197
Sobic.007G207900,GRMZM2G073199
Sobic.001G301400,GRMZM2G073260
Sobic.010G196600,GRMZM2G073303
Sobic.010G197000,GRMZM2G073312
Sobic.009G182400,GRMZM2G073324
Sobic.001G206200,GRMZM2G073351
Sobic.006G242000,GRMZM2G073465
Sobic.001G458200,GRMZM2G073498
Sobic.004G031800,GRMZM2G073571
Sobic.008G169400,GRMZM2G073750
Sobic.004G286700,GRMZM2G073770
Sobic.004G113600,GRMZM2G073788
Sobic.002G274000,GRMZM2G073882
Sobic.002G074000,GRMZM2G073928
Sobic.002G273900,GRMZM2G073942
Sobic.003G305100,GRMZM2G074028
Sobic.001G443000,GRMZM2G074032
Sobic.006G273000,GRMZM2G074107
Sobic.004G106900,GRMZM2G074122
Sobic.004G298200,GRMZM2G074173
Sobic.007G053300,GRMZM2G074300
Sobic.005G025700,GRMZM2G074351
Sobic.010G273700,GRMZM2G074358
Sobic.008G083200,GRMZM2G074373
Sobic.004G034400,GRMZM2G074423
Sobic.004G222600,GRMZM2G074436
Sobic.010G191100,GRMZM2G074438
Sobic.007G065800,GRMZM2G074443
Sobic.007G066932,GRMZM2G074443
Sobic.007G067300,GRMZM2G074443
Sobic.007G067350,GRMZM2G074443
Sobic.003G225600,GRMZM2G074540
Sobic.001G199200,GRMZM2G074543
Sobic.009G187200,GRMZM2G074631
Sobic.009G159900,GRMZM2G074645
Sobic.009G190500,GRMZM2G074648
Sobic.002G090500,GRMZM2G074687
Sobic.006G138300,GRMZM2G074689
Sobic.009G160000,GRMZM2G074725
Sobic.003G225900,GRMZM2G074735
Sobic.006G272800,GRMZM2G074754
Sobic.006G272200,GRMZM2G074787
Sobic.006G092300,GRMZM2G074793
Sobic.010G028100,GRMZM2G074850
Sobic.010G028200,GRMZM2G074850
Sobic.001G176000,GRMZM2G074871
Sobic.001G176100,GRMZM2G074871
Sobic.001G175300,GRMZM2G074898
Sobic.002G390100,GRMZM2G075002
Sobic.003G369900,GRMZM2G075023
Sobic.004G306100,GRMZM2G075044
Sobic.001G230900,GRMZM2G075051
Sobic.010G186100,GRMZM2G075064
Sobic.004G305800,GRMZM2G075074
Sobic.001G249100,GRMZM2G075077
Sobic.003G249300,GRMZM2G075092
Sobic.006G142200,GRMZM2G075100
Sobic.001G333100,GRMZM2G075104
Sobic.004G305700,GRMZM2G075117
Sobic.002G389600,GRMZM2G075122
Sobic.004G339200,GRMZM2G075124
Sobic.002G389400,GRMZM2G075148
Sobic.002G388800,GRMZM2G075244
Sobic.002G388900,GRMZM2G075244
Sobic.002G389000,GRMZM2G075244
Sobic.009G157000,GRMZM2G075295
Sobic.010G040900,GRMZM2G075408
Sobic.001G518800,GRMZM2G075417
Sobic.002G389100,GRMZM2G075461
Sobic.004G079200,GRMZM2G075485
Sobic.007G201100,GRMZM2G075496
Sobic.007G108700,GRMZM2G075524
Sobic.003G217100,GRMZM2G075528
Sobic.001G493500,GRMZM2G075563
Sobic.010G265300,GRMZM2G075584
Sobic.001G493600,GRMZM2G075588
Sobic.002G392400,GRMZM2G075619
Sobic.006G260400,GRMZM2G075630
Sobic.007G201800,GRMZM2G075655
Sobic.006G095900,GRMZM2G075676
Sobic.003G155900,GRMZM2G075690
Sobic.009G218000,GRMZM2G075796
Sobic.009G217900,GRMZM2G075839
Sobic.008G013800,GRMZM2G075884
Sobic.008G157200,GRMZM2G075900
Sobic.001G464600,GRMZM2G075921
Sobic.003G370700,GRMZM2G075956
Sobic.002G230600,GRMZM2G076075
Sobic.003G333400,GRMZM2G076152
Sobic.001G131900,GRMZM2G076276
Sobic.007G147600,GRMZM2G076345
Sobic.007G147700,GRMZM2G076345
Sobic.007G147800,GRMZM2G076345
Sobic.007G148700,GRMZM2G076389
Sobic.005G030300,GRMZM2G076415
Sobic.001G132100,GRMZM2G076524
Sobic.009G001500,GRMZM2G076544
Sobic.006G240700,GRMZM2G076602
Sobic.008G107500,GRMZM2G076657
Sobic.001G132900,GRMZM2G076676
Sobic.004G279700,GRMZM2G076683
Sobic.002G309600,GRMZM2G076730
Sobic.003G258400,GRMZM2G076827
Sobic.001G297200,GRMZM2G076852
Sobic.006G184100,GRMZM2G077036
Sobic.003G258800,GRMZM2G077054
Sobic.006G184300,GRMZM2G077069
Sobic.003G187400,GRMZM2G077125
Sobic.003G003450,GRMZM2G077202
Sobic.003G138900,GRMZM2G077212
Sobic.003G139000,GRMZM2G077212
Sobic.003G160700,GRMZM2G077259
Sobic.001G094800,GRMZM2G077356
Sobic.001G081400,GRMZM2G077404
Sobic.001G345600,GRMZM2G077495
Sobic.001G345700,GRMZM2G077495
Sobic.001G345800,GRMZM2G077495
Sobic.002G397600,GRMZM2G077500
Sobic.009G235700,GRMZM2G077546
Sobic.009G235900,GRMZM2G077546
Sobic.009G235600,GRMZM2G077546
Sobic.003G281400,GRMZM2G077680
Sobic.002G380500,GRMZM2G077823
Sobic.001G397600,GRMZM2G077895
Sobic.004G225400,GRMZM2G078077
Sobic.001G193600,GRMZM2G078097
Sobic.003G043700,GRMZM2G078267
Sobic.007G162100,GRMZM2G078283
Sobic.004G287700,GRMZM2G078299
Sobic.001G196500,GRMZM2G078379
Sobic.009G133500,GRMZM2G078468
Sobic.001G406800,GRMZM2G078472
Sobic.002G250100,GRMZM2G078480
Sobic.002G250200,GRMZM2G078480
Sobic.002G250000,GRMZM2G078480
Sobic.006G108400,GRMZM2G078641
Sobic.004G090100,GRMZM2G078799
Sobic.010G201388,GRMZM2G078820
Sobic.001G338400,GRMZM2G078890
Sobic.001G333600,GRMZM2G078924
Sobic.001G405900,GRMZM2G078933
Sobic.003G104700,GRMZM2G078941
Sobic.003G104200,GRMZM2G079034
Sobic.002G361600,GRMZM2G079067
Sobic.010G180800,GRMZM2G079080
Sobic.004G011000,GRMZM2G079143
Sobic.001G147000,GRMZM2G079185
Sobic.003G097200,GRMZM2G079219
Sobic.005G020300,GRMZM2G079236
Sobic.003G312200,GRMZM2G079257
Sobic.010G180400,GRMZM2G079308
Sobic.004G309500,GRMZM2G079316
Sobic.006G102500,GRMZM2G079342
Sobic.006G101900,GRMZM2G079342
Sobic.006G102800,GRMZM2G079342
Sobic.001G216600,GRMZM2G079343
Sobic.004G309300,GRMZM2G079381
Sobic.003G312400,GRMZM2G079389
Sobic.003G076500,GRMZM2G079458
Sobic.009G215300,GRMZM2G079746
Sobic.007G122600,GRMZM2G079768
Sobic.004G216400,GRMZM2G079817
Sobic.009G215400,GRMZM2G079938
Sobic.004G239500,GRMZM2G080079
Sobic.008G063500,GRMZM2G080107
Sobic.002G274500,GRMZM2G080295
Sobic.002G275000,GRMZM2G080295
Sobic.003G034700,GRMZM2G080375
Sobic.007G092200,GRMZM2G080380
Sobic.002G245000,GRMZM2G080439
Sobic.008G186400,GRMZM2G080503
Sobic.010G249200,GRMZM2G080509
Sobic.003G048500,GRMZM2G080521
Sobic.006G106900,GRMZM2G080575
Sobic.003G034600,GRMZM2G080588
Sobic.004G286500,GRMZM2G080644
Sobic.009G006300,GRMZM2G080858
Sobic.009G006400,GRMZM2G080858
Sobic.009G135800,GRMZM2G080889
Sobic.003G102500,GRMZM2G080937
Sobic.004G278400,GRMZM2G080959
Sobic.002G244300,GRMZM2G081017
Sobic.003G139900,GRMZM2G081127
Sobic.004G276500,GRMZM2G081180
Sobic.001G176200,GRMZM2G081221
Sobic.004G279000,GRMZM2G081285
Sobic.008G113100,GRMZM2G081350
Sobic.004G186300,GRMZM2G081359
Sobic.003G132100,GRMZM2G081462
Sobic.007G173700,GRMZM2G081538
Sobic.006G198700,GRMZM2G081557
Sobic.004G220400,GRMZM2G081582
Sobic.001G467000,GRMZM2G081622
Sobic.003G190100,GRMZM2G081626
Sobic.004G107400,GRMZM2G081644
Sobic.003G190400,GRMZM2G081653
Sobic.004G107500,GRMZM2G081666
Sobic.001G466900,GRMZM2G081729
Sobic.004G284100,GRMZM2G081829
Sobic.003G055500,GRMZM2G081848
Sobic.003G085600,GRMZM2G081892
Sobic.007G151100,GRMZM2G082087
Sobic.010G194300,GRMZM2G082118
Sobic.003G110100,GRMZM2G082185
Sobic.008G132300,GRMZM2G082203
Sobic.005G208600,GRMZM2G082302
Sobic.005G208700,GRMZM2G082302
Sobic.005G208801,GRMZM2G082302
Sobic.005G208900,GRMZM2G082302
Sobic.005G210000,GRMZM2G082302
Sobic.001G107400,GRMZM2G082343
Sobic.001G107500,GRMZM2G082368
Sobic.003G402300,GRMZM2G082372
Sobic.003G402400,GRMZM2G082376
Sobic.002G398500,GRMZM2G082448
Sobic.003G301700,GRMZM2G082490
Sobic.001G196600,GRMZM2G082502
Sobic.001G196700,GRMZM2G082502
Sobic.001G300800,GRMZM2G082520
Sobic.001G300900,GRMZM2G082520
Sobic.002G094600,GRMZM2G082580
Sobic.004G177300,GRMZM2G082642
Sobic.009G188000,GRMZM2G082792
Sobic.002G056900,GRMZM2G082809
Sobic.002G057200,GRMZM2G082809
Sobic.010G255700,GRMZM2G082874
Sobic.002G057900,GRMZM2G082886
Sobic.002G058100,GRMZM2G082886
Sobic.004G297900,GRMZM2G082940
Sobic.009G136400,GRMZM2G082959
Sobic.009G136300,GRMZM2G082959
Sobic.001G009300,GRMZM2G082976
Sobic.009G183700,GRMZM2G083016
Sobic.001G283200,GRMZM2G083076
Sobic.005G163700,GRMZM2G083095
Sobic.001G404100,GRMZM2G083262
Sobic.007G212300,GRMZM2G083309
Sobic.003G058300,GRMZM2G083328
Sobic.001G008500,GRMZM2G083346
Sobic.003G037500,GRMZM2G083350
Sobic.001G427800,GRMZM2G083402
Sobic.001G427900,GRMZM2G083427
Sobic.002G255200,GRMZM2G083504
Sobic.001G007600,GRMZM2G083546
Sobic.009G228500,GRMZM2G083738
Sobic.002G204300,GRMZM2G083759
Sobic.009G015100,GRMZM2G083847
Sobic.002G142500,GRMZM2G083972
Sobic.001G253600,GRMZM2G084021
Sobic.001G078700,GRMZM2G084130
Sobic.001G372900,GRMZM2G084347
Sobic.004G307800,GRMZM2G084445
Sobic.009G201800,GRMZM2G084477
Sobic.004G307700,GRMZM2G084570
Sobic.006G250500,GRMZM2G084576
Sobic.006G251000,GRMZM2G084586
Sobic.008G101800,GRMZM2G084606
Sobic.008G101850,GRMZM2G084606
Sobic.006G012400,GRMZM2G084729
Sobic.004G284800,GRMZM2G084791
Sobic.007G153400,GRMZM2G084885
Sobic.007G169100,GRMZM2G085000
Sobic.003G366000,GRMZM2G085035
Sobic.003G139300,GRMZM2G085111
Sobic.002G299300,GRMZM2G085199
Sobic.006G236700,GRMZM2G085236
Sobic.003G073000,GRMZM2G085254
Sobic.001G031800,GRMZM2G085336
Sobic.003G262100,GRMZM2G085408
Sobic.001G432200,GRMZM2G085409
Sobic.010G072400,GRMZM2G085530
Sobic.007G142500,GRMZM2G085573
Sobic.003G350300,GRMZM2G085600
Sobic.001G070500,GRMZM2G085646
Sobic.004G115000,GRMZM2G085751
Sobic.007G169700,GRMZM2G085960
Sobic.006G239000,GRMZM2G086030
Sobic.003G202100,GRMZM2G086052
Sobic.003G243600,GRMZM2G086088
Sobic.001G201400,GRMZM2G086116
Sobic.001G201500,GRMZM2G086116
Sobic.006G238500,GRMZM2G086136
Sobic.001G201000,GRMZM2G086237
Sobic.006G197800,GRMZM2G086403
Sobic.001G085100,GRMZM2G086497
Sobic.006G197200,GRMZM2G086530
Sobic.006G197100,GRMZM2G086541
Sobic.006G196900,GRMZM2G086553
Sobic.001G384700,GRMZM2G086614
Sobic.003G155400,GRMZM2G086636
Sobic.003G136600,GRMZM2G086746
Sobic.001G179100,GRMZM2G086763
Sobic.007G062500,GRMZM2G086789
Sobic.003G226800,GRMZM2G086880
Sobic.003G146300,GRMZM2G086897
Sobic.001G179000,GRMZM2G086904
Sobic.001G456500,GRMZM2G086934
Sobic.009G160200,GRMZM2G086943
Sobic.006G255300,GRMZM2G086949
Sobic.009G213800,GRMZM2G087081
Sobic.003G296200,GRMZM2G087117
Sobic.004G232800,GRMZM2G087137
Sobic.001G178500,GRMZM2G087165
Sobic.009G160600,GRMZM2G087197
Sobic.009G160800,GRMZM2G087206
Sobic.009G161000,GRMZM2G087206
Sobic.001G177800,GRMZM2G087233
Sobic.002G314300,GRMZM2G087254
Sobic.007G155050,GRMZM2G087259
Sobic.007G155100,GRMZM2G087259
Sobic.007G155200,GRMZM2G087259
Sobic.007G154800,GRMZM2G087259
Sobic.007G154901,GRMZM2G087259
Sobic.007G155000,GRMZM2G087259
Sobic.004G203900,GRMZM2G087323
Sobic.001G173300,GRMZM2G087326
Sobic.002G245300,GRMZM2G087441
Sobic.002G245400,GRMZM2G087441
Sobic.010G172100,GRMZM2G087445
Sobic.001G090800,GRMZM2G087482
Sobic.004G232600,GRMZM2G087503
Sobic.001G091300,GRMZM2G087510
Sobic.010G223200,GRMZM2G087598
Sobic.002G327800,GRMZM2G087625
Sobic.002G328400,GRMZM2G087625
Sobic.002G328900,GRMZM2G087625
Sobic.002G327700,GRMZM2G087625
Sobic.002G305100,GRMZM2G087679
Sobic.010G104100,GRMZM2G087787
Sobic.006G100332,GRMZM2G087824
Sobic.006G100400,GRMZM2G087824
Sobic.001G258500,GRMZM2G087827
Sobic.001G258600,GRMZM2G087827
Sobic.010G223300,GRMZM2G087850
Sobic.002G308900,GRMZM2G087870
Sobic.002G309000,GRMZM2G087870
